#,日期-时间 (China Standard Time),Ch:2 - 温度   (°C),Ch:3 - 相对湿度   (%),Ch:4 - 光   (lux),露点   (°C),传感器已通电,传感器未通电,连接的主机,文件结尾
2348,07/14/2023 17:21:31,28.363,52.79,90.32,17.82,,,,
2349,07/14/2023 17:21:36,28.363,53.23,91.4,17.95,,,,
2350,07/14/2023 17:21:41,28.363,53.55,91.4,18.05,,,,
2351,07/14/2023 17:21:46,28.363,53.72,91.4,18.1,,,,
2352,07/14/2023 17:21:51,28.363,53.78,90.88,18.12,,,,
2353,07/14/2023 17:21:56,28.363,53.75,91.4,18.11,,,,
2354,07/14/2023 17:22:01,28.362,53.67,91.4,18.08,,,,
2355,07/14/2023 17:22:06,28.362,53.77,91.4,18.11,,,,
2356,07/14/2023 17:22:11,28.362,53.83,91.4,18.13,,,,
2357,07/14/2023 17:22:16,28.36,53.76,91.92,18.11,,,,
2358,07/14/2023 17:22:21,28.36,53.87,91.4,18.14,,,,
2359,07/14/2023 17:22:26,28.358,53.96,91.4,18.17,,,,
2360,07/14/2023 17:22:31,28.358,53.97,91.4,18.17,,,,
2361,07/14/2023 17:22:36,28.358,54.02,93,18.19,,,,
2362,07/14/2023 17:22:41,28.358,53.94,93,18.16,,,,
2363,07/14/2023 17:22:46,28.358,54.08,93,18.2,,,,
2364,07/14/2023 17:22:51,28.358,54.15,93,18.22,,,,
2365,07/14/2023 17:22:56,28.358,54.13,93,18.22,,,,
2366,07/14/2023 17:23:01,28.358,54.18,93,18.23,,,,
2367,07/14/2023 17:23:06,28.357,54.2,93,18.24,,,,
2368,07/14/2023 17:23:11,28.357,54.33,93,18.27,,,,
2369,07/14/2023 17:23:16,28.357,54.34,93,18.28,,,,
2370,07/14/2023 17:23:21,28.357,54.39,92.48,18.29,,,,
2371,07/14/2023 17:23:26,28.358,54.32,92.48,18.27,,,,
2372,07/14/2023 17:23:31,28.358,54.54,92.48,18.34,,,,
2373,07/14/2023 17:23:36,28.358,54.75,91.92,18.4,,,,
2374,07/14/2023 17:23:41,28.36,54.72,93,18.39,,,,
2375,07/14/2023 17:23:46,28.358,54.52,92.48,18.33,,,,
2376,07/14/2023 17:23:51,28.358,54.56,92.48,18.34,,,,
2377,07/14/2023 17:23:56,28.36,54.65,91.92,18.37,,,,
2378,07/14/2023 17:24:01,28.36,54.57,90.88,18.35,,,,
2379,07/14/2023 17:24:06,28.36,54.7,90.88,18.39,,,,
2380,07/14/2023 17:24:11,28.36,54.73,90.88,18.4,,,,
2381,07/14/2023 17:24:16,28.362,54.67,90.88,18.38,,,,
2382,07/14/2023 17:24:21,28.362,54.75,90.88,18.4,,,,
2383,07/14/2023 17:24:26,28.362,54.65,90.32,18.37,,,,
2384,07/14/2023 17:24:31,28.362,54.57,89.28,18.35,,,,
2385,07/14/2023 17:24:36,28.363,54.58,89.28,18.35,,,,
2386,07/14/2023 17:24:41,28.363,54.56,90.28,18.35,,,,
2387,07/14/2023 17:24:46,28.363,54.5,90.32,18.33,,,,
2388,07/14/2023 17:24:51,28.363,54.38,91.32,18.29,,,,
2389,07/14/2023 17:24:56,28.363,54.19,90.28,18.24,,,,
2390,07/14/2023 17:25:01,28.363,54.18,90.28,18.24,,,,
2391,07/14/2023 17:25:06,28.363,54.1,90.28,18.21,,,,
2392,07/14/2023 17:25:11,28.363,54.06,90.8,18.2,,,,
2393,07/14/2023 17:25:16,28.363,54.1,90.8,18.21,,,,
2394,07/14/2023 17:25:21,28.363,54.17,90.28,18.23,,,,
2395,07/14/2023 17:25:26,28.365,54.37,89.28,18.29,,,,
2396,07/14/2023 17:25:31,28.365,54.39,90.28,18.3,,,,
2397,07/14/2023 17:25:36,28.365,54.34,90.8,18.28,,,,
2398,07/14/2023 17:25:41,28.365,54.25,90.28,18.26,,,,
2399,07/14/2023 17:25:46,28.365,54.17,89.28,18.23,,,,
2400,07/14/2023 17:25:51,28.365,54.25,89.8,18.26,,,,
2401,07/14/2023 17:25:56,28.365,54.26,90.32,18.26,,,,
2402,07/14/2023 17:26:01,28.365,54.31,91.32,18.27,,,,
2403,07/14/2023 17:26:06,28.365,54.19,90.32,18.24,,,,
2404,07/14/2023 17:26:11,28.366,54.05,90.88,18.2,,,,
2405,07/14/2023 17:26:16,28.366,54.12,91.92,18.22,,,,
2406,07/14/2023 17:26:21,28.366,54.06,91.4,18.2,,,,
2407,07/14/2023 17:26:26,28.366,54.18,90.88,18.24,,,,
2408,07/14/2023 17:26:31,28.366,54.3,90.88,18.27,,,,
2409,07/14/2023 17:26:36,28.368,54.14,90.88,18.23,,,,
2410,07/14/2023 17:26:41,28.368,54.08,91.4,18.21,,,,
2411,07/14/2023 17:26:46,28.368,54.1,91.4,18.22,,,,
2412,07/14/2023 17:26:51,28.368,54.01,90.32,18.19,,,,
2413,07/14/2023 17:26:56,28.368,53.84,89.8,18.14,,,,
2414,07/14/2023 17:27:01,28.368,53.79,90.8,18.12,,,,
2415,07/14/2023 17:27:06,28.368,53.81,90.32,18.13,,,,
2416,07/14/2023 17:27:11,28.369,53.9,89.8,18.16,,,,
2417,07/14/2023 17:27:16,28.371,54.22,90.8,18.25,,,,
2418,07/14/2023 17:27:21,28.371,54.25,89.8,18.26,,,,
2419,07/14/2023 17:27:26,28.371,54.21,91.4,18.25,,,,
2420,07/14/2023 17:27:31,28.372,54.11,91.92,18.22,,,,
2421,07/14/2023 17:27:36,28.372,54.11,91.92,18.22,,,,
2422,07/14/2023 17:27:41,28.376,54.3,91.92,18.28,,,,
2423,07/14/2023 17:27:46,28.377,54.42,91.92,18.32,,,,
2424,07/14/2023 17:27:51,28.379,54.27,91.92,18.28,,,,
2425,07/14/2023 17:27:56,28.379,54.18,91.92,18.25,,,,
2426,07/14/2023 17:28:01,28.38,53.98,91.4,18.19,,,,
2427,07/14/2023 17:28:06,28.382,54.01,89.8,18.2,,,,
2428,07/14/2023 17:28:11,28.382,54.06,89.8,18.22,,,,
2429,07/14/2023 17:28:16,28.383,54.1,89.8,18.23,,,,
2430,07/14/2023 17:28:21,28.383,54.01,89.8,18.21,,,,
2431,07/14/2023 17:28:26,28.383,53.8,89.8,18.14,,,,
2432,07/14/2023 17:28:31,28.383,53.69,90.8,18.11,,,,
2433,07/14/2023 17:28:36,28.383,53.63,90.32,18.09,,,,
2434,07/14/2023 17:28:41,28.385,53.52,90.8,18.06,,,,
2435,07/14/2023 17:28:46,28.385,53.39,90.28,18.02,,,,
2436,07/14/2023 17:28:51,28.385,53.33,89.8,18,,,,
2437,07/14/2023 17:28:56,28.385,53.34,90.88,18.01,,,,
2438,07/14/2023 17:29:01,28.386,53.45,89.2,18.04,,,,
2439,07/14/2023 17:29:06,28.386,53.4,89.2,18.03,,,,
2440,07/14/2023 17:29:11,28.388,53.42,89.28,18.03,,,,
2441,07/14/2023 17:29:16,28.388,53.42,89.28,18.03,,,,
2442,07/14/2023 17:29:21,28.389,53.35,91.32,18.01,,,,
2443,07/14/2023 17:29:26,28.391,53.32,91.4,18.01,,,,
2444,07/14/2023 17:29:31,28.393,53.26,87.04,17.99,,,,
2445,07/14/2023 17:29:36,28.394,53.28,87.6,18,,,,
2446,07/14/2023 17:29:41,28.394,53.32,87.6,18.01,,,,
2447,07/14/2023 17:29:46,28.396,53.31,88.68,18.01,,,,
2448,07/14/2023 17:29:51,28.399,53.39,87.6,18.04,,,,
2449,07/14/2023 17:29:56,28.4,53.32,89.8,18.02,,,,
2450,07/14/2023 17:30:01,28.402,53.45,91.92,18.06,,,,
2451,07/14/2023 17:30:06,28.402,53.28,92.48,18,,,,
2452,07/14/2023 17:30:11,28.405,53.26,93,18,,,,
2453,07/14/2023 17:30:16,28.408,53.45,91.92,18.06,,,,
2454,07/14/2023 17:30:21,28.41,53.41,91.92,18.05,,,,
2455,07/14/2023 17:30:26,28.41,53.35,91.92,18.03,,,,
2456,07/14/2023 17:30:31,28.411,53.36,91.92,18.04,,,,
2457,07/14/2023 17:30:36,28.413,53.25,91.92,18.01,,,,
2458,07/14/2023 17:30:41,28.414,53.26,91.92,18.01,,,,
2459,07/14/2023 17:30:46,28.416,53.16,91.92,17.98,,,,
2460,07/14/2023 17:30:51,28.416,53.08,90.88,17.96,,,,
2461,07/14/2023 17:30:56,28.417,52.82,91.4,17.88,,,,
2462,07/14/2023 17:31:01,28.417,52.52,91.92,17.79,,,,
2463,07/14/2023 17:31:06,28.417,52.8,90.88,17.87,,,,
2464,07/14/2023 17:31:11,28.419,53.08,90.88,17.96,,,,
2465,07/14/2023 17:31:16,28.419,52.89,90.88,17.9,,,,
2466,07/14/2023 17:31:21,28.419,52.64,91.92,17.83,,,,
2467,07/14/2023 17:31:26,28.419,52.74,91.4,17.86,,,,
2468,07/14/2023 17:31:31,28.42,52.64,90.88,17.83,,,,
2469,07/14/2023 17:31:36,28.42,52.76,90.88,17.87,,,,
2470,07/14/2023 17:31:41,28.42,52.68,90.32,17.84,,,,
2471,07/14/2023 17:31:46,28.422,52.52,91.92,17.8,,,,
2472,07/14/2023 17:31:51,28.422,52.36,91.4,17.74,,,,
2473,07/14/2023 17:31:56,28.422,52.43,91.4,17.77,,,,
2474,07/14/2023 17:32:01,28.422,52.51,91.92,17.79,,,,
2475,07/14/2023 17:32:06,28.424,52.6,91.92,17.82,,,,
2476,07/14/2023 17:32:11,28.424,52.6,90.88,17.82,,,,
2477,07/14/2023 17:32:16,28.425,52.59,90.88,17.82,,,,
2478,07/14/2023 17:32:21,28.427,52.66,87.6,17.84,,,,
2479,07/14/2023 17:32:26,28.427,52.57,88.68,17.81,,,,
2480,07/14/2023 17:32:31,28.428,52.43,88.68,17.77,,,,
2481,07/14/2023 17:32:36,28.428,52.41,89.8,17.77,,,,
2482,07/14/2023 17:32:41,28.43,52.48,89.8,17.79,,,,
2483,07/14/2023 17:32:46,28.434,52.48,91.88,17.79,,,,
2484,07/14/2023 17:32:51,28.434,52.31,90.88,17.74,,,,
2485,07/14/2023 17:32:56,28.434,52.21,90.32,17.71,,,,
2486,07/14/2023 17:33:01,28.434,52.11,89.8,17.68,,,,
2487,07/14/2023 17:33:06,28.436,52.12,89.8,17.69,,,,
2488,07/14/2023 17:33:11,28.439,52.16,89.8,17.7,,,,
2489,07/14/2023 17:33:16,28.439,52.23,90.88,17.72,,,,
2490,07/14/2023 17:33:21,28.439,52.08,89.8,17.68,,,,
2491,07/14/2023 17:33:26,28.441,52.07,89.8,17.68,,,,
2492,07/14/2023 17:33:31,28.441,52.03,90.32,17.66,,,,
2493,07/14/2023 17:33:36,28.442,51.91,90.32,17.63,,,,
2494,07/14/2023 17:33:41,28.442,51.78,91.4,17.59,,,,
2495,07/14/2023 17:33:46,28.444,51.81,90.88,17.6,,,,
2496,07/14/2023 17:33:51,28.445,51.85,90.32,17.61,,,,
2497,07/14/2023 17:33:56,28.447,51.89,88.68,17.63,,,,
2498,07/14/2023 17:34:01,28.45,51.9,89.72,17.63,,,,
2499,07/14/2023 17:34:06,28.453,51.83,89.72,17.61,,,,
2500,07/14/2023 17:34:11,28.453,51.81,89.2,17.61,,,,
2501,07/14/2023 17:34:16,28.455,51.76,88.68,17.59,,,,
2502,07/14/2023 17:34:21,28.455,51.69,89.72,17.57,,,,
2503,07/14/2023 17:34:26,28.455,51.75,89.2,17.59,,,,
2504,07/14/2023 17:34:31,28.455,51.81,88.68,17.61,,,,
2505,07/14/2023 17:34:36,28.455,51.74,88.68,17.59,,,,
2506,07/14/2023 17:34:41,28.456,51.72,91.92,17.58,,,,
2507,07/14/2023 17:34:46,28.456,51.61,91.4,17.55,,,,
2508,07/14/2023 17:34:51,28.456,51.69,91.92,17.57,,,,
2509,07/14/2023 17:34:56,28.456,51.58,91.92,17.54,,,,
2510,07/14/2023 17:35:01,28.456,51.65,92.48,17.56,,,,
2511,07/14/2023 17:35:06,28.456,51.8,91.92,17.61,,,,
2512,07/14/2023 17:35:11,28.456,51.81,91.92,17.61,,,,
2513,07/14/2023 17:35:16,28.456,51.97,91.92,17.66,,,,
2514,07/14/2023 17:35:21,28.458,51.81,91.4,17.61,,,,
2515,07/14/2023 17:35:26,28.461,51.97,91.4,17.66,,,,
2516,07/14/2023 17:35:31,28.461,51.73,90.8,17.59,,,,
2517,07/14/2023 17:35:36,28.461,51.78,91.92,17.6,,,,
2518,07/14/2023 17:35:41,28.464,51.94,89.72,17.66,,,,
2519,07/14/2023 17:35:46,28.464,51.88,89.8,17.64,,,,
2520,07/14/2023 17:35:51,28.464,51.69,89.8,17.58,,,,
2521,07/14/2023 17:35:56,28.465,51.69,91.88,17.58,,,,
2522,07/14/2023 17:36:01,28.465,51.66,89.8,17.57,,,,
2523,07/14/2023 17:36:06,28.465,51.6,89.72,17.55,,,,
2524,07/14/2023 17:36:11,28.465,51.59,91.4,17.55,,,,
2525,07/14/2023 17:36:16,28.467,51.75,91.4,17.6,,,,
2526,07/14/2023 17:36:21,28.467,51.58,91.92,17.55,,,,
2527,07/14/2023 17:36:26,28.469,51.45,90.32,17.51,,,,
2528,07/14/2023 17:36:31,28.469,51.45,91.4,17.51,,,,
2529,07/14/2023 17:36:36,28.469,51.27,91.4,17.46,,,,
2530,07/14/2023 17:36:41,28.47,51.29,90.88,17.46,,,,
2531,07/14/2023 17:36:46,28.47,51.14,89.8,17.41,,,,
2532,07/14/2023 17:36:51,28.472,51.02,89.8,17.38,,,,
2533,07/14/2023 17:36:56,28.472,50.97,89.8,17.37,,,,
2534,07/14/2023 17:37:01,28.472,50.97,90.8,17.37,,,,
2535,07/14/2023 17:37:06,28.472,50.82,91.88,17.32,,,,
2536,07/14/2023 17:37:11,28.472,50.76,89.8,17.3,,,,
2537,07/14/2023 17:37:16,28.473,50.58,90.32,17.25,,,,
2538,07/14/2023 17:37:21,28.473,50.5,90.32,17.22,,,,
2539,07/14/2023 17:37:26,28.473,50.42,91.4,17.19,,,,
2540,07/14/2023 17:37:31,28.473,50.18,90.32,17.12,,,,
2541,07/14/2023 17:37:36,28.473,50.31,90.88,17.16,,,,
2542,07/14/2023 17:37:41,28.473,50.34,90.88,17.17,,,,
2543,07/14/2023 17:37:46,28.472,50.45,91.92,17.2,,,,
2544,07/14/2023 17:37:51,28.472,50.34,91.92,17.17,,,,
2545,07/14/2023 17:37:56,28.472,50.27,90.88,17.15,,,,
2546,07/14/2023 17:38:01,28.472,49.88,90.88,17.02,,,,
2547,07/14/2023 17:38:06,28.472,49.91,90.88,17.03,,,,
2548,07/14/2023 17:38:11,28.47,49.81,91.4,17,,,,
2549,07/14/2023 17:38:16,28.47,49.73,91.4,16.97,,,,
2550,07/14/2023 17:38:21,28.469,49.79,90.32,16.99,,,,
2551,07/14/2023 17:38:26,28.469,49.52,89.8,16.91,,,,
2552,07/14/2023 17:38:31,28.469,49.44,90.32,16.88,,,,
2553,07/14/2023 17:38:36,28.469,49.31,90.88,16.84,,,,
2554,07/14/2023 17:38:41,28.467,49.3,90.88,16.83,,,,
2555,07/14/2023 17:38:46,28.467,49.24,90.88,16.81,,,,
2556,07/14/2023 17:38:51,28.465,49.22,91.4,16.81,,,,
2557,07/14/2023 17:38:56,28.465,49.25,91.32,16.82,,,,
2558,07/14/2023 17:39:01,28.465,49.24,91.88,16.81,,,,
2559,07/14/2023 17:39:06,28.465,49.29,90.88,16.83,,,,
2560,07/14/2023 17:39:11,28.465,49.29,90.32,16.83,,,,
2561,07/14/2023 17:39:16,28.465,48.84,90.32,16.68,,,,
2562,07/14/2023 17:39:21,28.464,48.65,90.32,16.62,,,,
2563,07/14/2023 17:39:26,28.465,48.52,90.32,16.58,,,,
2564,07/14/2023 17:39:31,28.465,48.61,89.8,16.61,,,,
2565,07/14/2023 17:39:36,28.464,48.49,91.4,16.57,,,,
2566,07/14/2023 17:39:41,28.464,48.6,91.92,16.61,,,,
2567,07/14/2023 17:39:46,28.462,48.38,91.4,16.53,,,,
2568,07/14/2023 17:39:51,28.461,48.56,92.48,16.59,,,,
2569,07/14/2023 17:39:56,28.459,48.65,91.92,16.62,,,,
2570,07/14/2023 17:40:01,28.456,48.58,89.8,16.59,,,,
2571,07/14/2023 17:40:06,28.456,48.22,90.32,16.47,,,,
2572,07/14/2023 17:40:11,28.455,48.2,89.8,16.47,,,,
2573,07/14/2023 17:40:16,28.455,48.05,91.4,16.42,,,,
2574,07/14/2023 17:40:21,28.451,47.98,91.92,16.39,,,,
2575,07/14/2023 17:40:26,28.451,48.11,90.32,16.43,,,,
2576,07/14/2023 17:40:31,28.45,48.39,91.4,16.52,,,,
2577,07/14/2023 17:40:36,28.448,48.72,91.4,16.63,,,,
2578,07/14/2023 17:40:41,28.447,48.95,88.68,16.7,,,,
2579,07/14/2023 17:40:46,28.445,49.42,89.8,16.85,,,,
2580,07/14/2023 17:40:51,28.445,49.38,89.8,16.84,,,,
2581,07/14/2023 17:40:56,28.444,49.43,91.32,16.85,,,,
2582,07/14/2023 17:41:01,28.444,49.49,89.8,16.87,,,,
2583,07/14/2023 17:41:06,28.444,49.63,90.32,16.92,,,,
2584,07/14/2023 17:41:11,28.444,49.64,89.8,16.92,,,,
2585,07/14/2023 17:41:16,28.444,49.83,91.92,16.98,,,,
2586,07/14/2023 17:41:21,28.444,49.72,90.88,16.95,,,,
2587,07/14/2023 17:41:26,28.442,50.3,91.92,17.13,,,,
2588,07/14/2023 17:41:31,28.439,50.5,91.92,17.19,,,,
2589,07/14/2023 17:41:35,,,,,,,已记录,
2590,07/14/2023 17:41:36,28.439,50.56,91.92,17.21,,,,
2591,07/14/2023 17:41:41,28.438,50.63,93,17.23,,,,
2592,07/14/2023 17:41:46,28.436,50.87,91.92,17.3,,,,
2593,07/14/2023 17:41:51,28.434,50.99,91.92,17.34,,,,
2594,07/14/2023 17:41:56,28.433,51.05,91.4,17.35,,,,
2595,07/14/2023 17:42:01,28.431,51.28,91.4,17.42,,,,
2596,07/14/2023 17:42:06,28.431,51.48,91.4,17.49,,,,
2597,07/14/2023 17:42:11,28.43,51.55,91.92,17.51,,,,
2598,07/14/2023 17:42:16,28.428,51.68,91.92,17.54,,,,
2599,07/14/2023 17:42:21,28.427,51.85,91.4,17.59,,,,
2600,07/14/2023 17:42:26,28.425,52.21,92.48,17.7,,,,
2601,07/14/2023 17:42:31,28.425,52.25,92.48,17.71,,,,
2602,07/14/2023 17:42:36,28.424,52.17,90.32,17.69,,,,
2603,07/14/2023 17:42:41,28.42,52.15,89.2,17.68,,,,
2604,07/14/2023 17:42:46,28.42,52.29,89.2,17.72,,,,
2605,07/14/2023 17:42:51,28.42,52.72,90.28,17.85,,,,
2606,07/14/2023 17:42:56,28.422,52.63,89.2,17.83,,,,
2607,07/14/2023 17:43:01,28.422,52.65,89.2,17.83,,,,
2608,07/14/2023 17:43:06,28.424,53,89.2,17.94,,,,
2609,07/14/2023 17:43:11,28.425,53.08,89.2,17.97,,,,
2610,07/14/2023 17:43:16,28.425,52.9,89.72,17.91,,,,
2611,07/14/2023 17:43:21,28.425,52.83,91.32,17.89,,,,
2612,07/14/2023 17:43:26,28.427,52.85,90.32,17.9,,,,
2613,07/14/2023 17:43:31,28.428,52.76,90.32,17.87,,,,
2614,07/14/2023 17:43:36,28.428,52.77,90.88,17.88,,,,
2615,07/14/2023 17:43:41,28.428,52.91,90.88,17.92,,,,
2616,07/14/2023 17:43:46,28.427,52.92,91.4,17.92,,,,
2617,07/14/2023 17:43:51,28.427,52.88,89.8,17.91,,,,
2618,07/14/2023 17:43:56,28.427,52.82,90.32,17.89,,,,
2619,07/14/2023 17:44:01,28.427,52.78,90.32,17.88,,,,
2620,07/14/2023 17:44:06,28.427,52.74,88.68,17.86,,,,
2621,07/14/2023 17:44:11,28.427,52.86,88.12,17.9,,,,
2622,07/14/2023 17:44:16,28.425,52.87,87.6,17.9,,,,
2623,07/14/2023 17:44:21,28.427,52.82,87.6,17.89,,,,
2624,07/14/2023 17:44:26,28.428,52.68,87.6,17.85,,,,
2625,07/14/2023 17:44:31,28.428,52.57,88.68,17.81,,,,
2626,07/14/2023 17:44:36,28.428,52.58,87.6,17.82,,,,
2627,07/14/2023 17:44:41,28.43,52.59,87.6,17.82,,,,
2628,07/14/2023 17:44:46,28.43,52.6,88.68,17.83,,,,
2629,07/14/2023 17:44:51,28.431,52.45,88.68,17.78,,,,
2630,07/14/2023 17:44:56,28.43,52.36,88.68,17.75,,,,
2631,07/14/2023 17:45:01,28.43,52.33,87.6,17.74,,,,
2632,07/14/2023 17:45:06,28.43,52.36,88.68,17.75,,,,
2633,07/14/2023 17:45:11,28.431,52.38,88.68,17.76,,,,
2634,07/14/2023 17:45:16,28.431,52.38,88.68,17.76,,,,
2635,07/14/2023 17:45:21,28.43,52.29,87.6,17.73,,,,
2636,07/14/2023 17:45:26,28.428,52.31,87.6,17.74,,,,
2637,07/14/2023 17:45:31,28.428,52.22,87.6,17.71,,,,
2638,07/14/2023 17:45:36,28.43,52.2,88.12,17.7,,,,
2639,07/14/2023 17:45:41,28.428,52.2,89.8,17.7,,,,
2640,07/14/2023 17:45:46,28.427,52.16,90.88,17.69,,,,
2641,07/14/2023 17:45:51,28.427,52.12,90.28,17.68,,,,
2642,07/14/2023 17:45:56,28.427,52.24,90.32,17.71,,,,
2643,07/14/2023 17:46:01,28.427,52.56,90.88,17.81,,,,
2644,07/14/2023 17:46:06,28.425,52.49,90.32,17.79,,,,
2645,07/14/2023 17:46:11,28.425,52.48,90.32,17.78,,,,
2646,07/14/2023 17:46:16,28.427,52.27,89.8,17.72,,,,
2647,07/14/2023 17:46:21,28.425,52.1,90.8,17.67,,,,
2648,07/14/2023 17:46:26,28.425,52.08,89.72,17.66,,,,
2649,07/14/2023 17:46:29,,,,,,,已记录,
2650,07/14/2023 17:46:31,28.427,52.11,90.32,17.67,,,,
2651,07/14/2023 17:46:36,28.427,52.09,90.88,17.67,,,,
2652,07/14/2023 17:46:41,28.427,52.17,90.88,17.69,,,,已记录
