#,日期-时间 (China Standard Time),Ch:2 - 温度   (°C),Ch:3 - 相对湿度   (%),Ch:4 - 光   (lux),露点   (°C),连接的主机,文件结尾
2486,07/14/2023 17:32:45,28.469,50.71,20.85,17.28,,
2487,07/14/2023 17:32:50,28.469,50.73,21.1,17.29,,
2488,07/14/2023 17:32:55,28.47,50.45,31.05,17.2,,
2489,07/14/2023 17:33:00,28.473,50.38,34.76,17.18,,
2490,07/14/2023 17:33:05,28.475,50.34,34.27,17.17,,
2491,07/14/2023 17:33:10,28.478,50.45,34.27,17.21,,
2492,07/14/2023 17:33:15,28.479,50.44,34.27,17.21,,
2493,07/14/2023 17:33:20,28.481,50.42,34.27,17.2,,
2494,07/14/2023 17:33:25,28.482,50.36,33.28,17.18,,
2495,07/14/2023 17:33:30,28.481,50.33,32.78,17.17,,
2496,07/14/2023 17:33:35,28.482,50.2,32.78,17.13,,
2497,07/14/2023 17:33:40,28.486,50.3,23.08,17.17,,
2498,07/14/2023 17:33:45,28.486,50.22,25.56,17.14,,
2499,07/14/2023 17:33:50,28.487,50.13,24.82,17.12,,
2500,07/14/2023 17:33:55,28.49,50.11,30.55,17.11,,
2501,07/14/2023 17:34:00,28.492,50.12,29.56,17.12,,
2502,07/14/2023 17:34:05,28.493,50.05,30.55,17.09,,
2503,07/14/2023 17:34:10,28.495,49.97,30.3,17.07,,
2504,07/14/2023 17:34:15,28.496,49.98,27.33,17.08,,
2505,07/14/2023 17:34:20,28.498,50.02,30.8,17.09,,
2506,07/14/2023 17:34:25,28.5,50.13,31.29,17.13,,
2507,07/14/2023 17:34:30,28.501,50.09,31.29,17.12,,
2508,07/14/2023 17:34:35,28.503,49.87,31.29,17.05,,
2509,07/14/2023 17:34:40,28.504,49.87,32.78,17.05,,
2510,07/14/2023 17:34:45,28.506,49.85,38.24,17.04,,
2511,07/14/2023 17:34:50,28.506,49.97,33.77,17.08,,
2512,07/14/2023 17:34:55,28.506,49.98,35.76,17.09,,
2513,07/14/2023 17:35:00,28.506,50.07,40.71,17.12,,
2514,07/14/2023 17:35:05,28.507,50.05,35.76,17.11,,
2515,07/14/2023 17:35:10,28.506,50.05,38.73,17.11,,
2516,07/14/2023 17:35:15,28.507,50.06,42.76,17.11,,
2517,07/14/2023 17:35:20,28.509,50.13,25.56,17.14,,
2518,07/14/2023 17:35:25,28.509,50.19,19.08,17.15,,
2519,07/14/2023 17:35:30,28.509,50.14,22.8,17.14,,
2520,07/14/2023 17:35:35,28.512,50.06,20.08,17.12,,
2521,07/14/2023 17:35:40,28.513,49.98,30.55,17.09,,
2522,07/14/2023 17:35:45,28.517,49.96,27.82,17.09,,
2523,07/14/2023 17:35:50,28.52,50.02,27.54,17.11,,
2524,07/14/2023 17:35:55,28.523,49.97,27.33,17.1,,
2525,07/14/2023 17:36:00,28.526,49.96,27.05,17.1,,
2526,07/14/2023 17:36:05,28.527,49.98,26.8,17.11,,
2527,07/14/2023 17:36:10,28.531,49.87,19.08,17.07,,
2528,07/14/2023 17:36:15,28.532,49.88,18.84,17.08,,
2529,07/14/2023 17:36:20,28.531,49.82,18.84,17.06,,
2530,07/14/2023 17:36:25,28.531,49.79,18.84,17.05,,
2531,07/14/2023 17:36:30,28.534,49.58,18.84,16.98,,
2532,07/14/2023 17:36:35,28.537,49.49,18.84,16.96,,
2533,07/14/2023 17:36:40,28.538,49.53,18.59,16.97,,
2534,07/14/2023 17:36:45,28.538,49.49,21.35,16.96,,
2535,07/14/2023 17:36:50,28.543,49.21,21.07,16.87,,
2536,07/14/2023 17:36:55,28.549,49.4,21.07,16.94,,
2537,07/14/2023 17:37:00,28.552,49.47,20.82,16.97,,
2538,07/14/2023 17:37:05,28.554,49.63,20.82,17.02,,
2539,07/14/2023 17:37:10,28.551,49.39,20.82,16.94,,
2540,07/14/2023 17:37:15,28.552,48.92,21.07,16.79,,
2541,07/14/2023 17:37:20,28.554,48.79,17.84,16.75,,
2542,07/14/2023 17:37:25,28.555,48.33,35.26,16.6,,
2543,07/14/2023 17:37:30,28.557,48.37,19.33,16.62,,
2544,07/14/2023 17:37:35,28.56,48.59,20.32,16.69,,
2545,07/14/2023 17:37:40,28.562,48.55,20.57,16.68,,
2546,07/14/2023 17:37:45,28.558,48.27,18.09,16.59,,
2547,07/14/2023 17:37:50,28.558,48.08,19.08,16.52,,
2548,07/14/2023 17:37:55,28.56,48.21,19.83,16.56,,
2549,07/14/2023 17:38:00,28.562,47.98,19.33,16.49,,
2550,07/14/2023 17:38:05,28.562,47.74,17.1,16.41,,
2551,07/14/2023 17:38:10,28.56,47.86,19.33,16.45,,
2552,07/14/2023 17:38:15,28.558,47.8,18.59,16.43,,
2553,07/14/2023 17:38:20,28.555,47.89,18.84,16.46,,
2554,07/14/2023 17:38:25,28.551,47.13,18.84,16.2,,
2555,07/14/2023 17:38:30,28.548,46.57,18.59,16.01,,
2556,07/14/2023 17:38:35,28.546,46.52,18.09,15.99,,
2557,07/14/2023 17:38:40,28.546,46.33,23.08,15.93,,
2558,07/14/2023 17:38:45,28.545,46.43,26.83,15.96,,
2559,07/14/2023 17:38:50,28.545,46.31,35.26,15.92,,
2560,07/14/2023 17:38:55,28.54,46.5,18.59,15.98,,
2561,07/14/2023 17:39:00,28.535,46.4,18.59,15.94,,
2562,07/14/2023 17:39:05,28.529,45.78,18.59,15.73,,
2563,07/14/2023 17:39:10,28.529,45.74,19.58,15.71,,
2564,07/14/2023 17:39:15,28.521,45.25,18.59,15.54,,
2565,07/14/2023 17:39:20,28.515,45.48,18.59,15.61,,
2566,07/14/2023 17:39:25,28.513,45.6,18.59,15.65,,
2567,07/14/2023 17:39:30,28.51,45.49,18.34,15.61,,
2568,07/14/2023 17:39:35,28.506,45.23,36.25,15.52,,
2569,07/14/2023 17:39:40,28.503,45.3,26.55,15.54,,
2570,07/14/2023 17:39:45,28.498,45.7,20.57,15.67,,
2571,07/14/2023 17:39:50,28.492,46.15,33.28,15.82,,
2572,07/14/2023 17:39:55,28.489,46.28,29.31,15.86,,
2573,07/14/2023 17:40:00,28.484,46.58,17.6,15.96,,
2574,07/14/2023 17:40:05,28.482,47.03,17.84,16.11,,
2575,07/14/2023 17:40:10,28.478,47.45,17.1,16.24,,
2576,07/14/2023 17:40:15,28.473,47.84,19.58,16.37,,
2577,07/14/2023 17:40:20,28.47,48.34,19.33,16.53,,
2578,07/14/2023 17:40:25,28.469,48.63,30.55,16.62,,
2579,07/14/2023 17:40:30,28.465,49,26.06,16.74,,
2580,07/14/2023 17:40:35,28.462,49.38,26.06,16.85,,
2581,07/14/2023 17:40:40,28.456,49.64,53.66,16.93,,
2582,07/14/2023 17:40:45,28.455,49.72,23.33,16.96,,
2583,07/14/2023 17:40:50,28.45,50,27.33,17.04,,
2584,07/14/2023 17:40:55,28.447,50.07,26.55,17.06,,
2585,07/14/2023 17:41:00,28.444,50.2,20.08,17.1,,
2586,07/14/2023 17:41:05,28.439,50.33,20.82,17.13,,
2587,07/14/2023 17:41:10,28.433,50.38,24.82,17.15,,
2588,07/14/2023 17:41:15,28.427,50.37,44.24,17.14,,
2589,07/14/2023 17:41:20,28.43,50.5,25.31,17.18,,
2590,07/14/2023 17:41:25,28.431,50.84,23.83,17.29,,
2591,07/14/2023 17:41:30,28.43,51.27,23.33,17.42,,
2592,07/14/2023 17:41:35,28.428,51.4,23.08,17.46,,
2593,07/14/2023 17:41:40,28.428,51.62,22.83,17.53,,
2594,07/14/2023 17:41:45,28.428,51.58,21.84,17.51,,
2595,07/14/2023 17:41:50,28.427,51.57,16.61,17.51,,
2596,07/14/2023 17:41:55,28.427,51.72,16.36,17.56,,
2597,07/14/2023 17:41:57,,,,,已记录,
2598,07/14/2023 17:42:00,28.425,51.84,16.36,17.59,,已记录
