#,日期-时间 (China Standard Time),Ch: 2 - 温度   (°C),Ch: 3 - 相对湿度   (%),Ch: 4 - 光   (lux),露点   (°C),连接的主机,文件结尾
10285,06/03/2023 21:55:01,28.607,78.89,0,24.61,,
10286,06/03/2023 21:56:01,28.607,79.33,0,24.71,,
10287,06/03/2023 21:57:01,28.603,79.89,0,24.82,,
10288,06/03/2023 21:58:01,28.603,79.86,0,24.81,,
10289,06/03/2023 21:59:01,28.607,79.12,0,24.66,,
10290,06/03/2023 22:00:01,28.61,79.48,0,24.74,,
10291,06/03/2023 22:01:01,28.619,79.06,0,24.66,,
10292,06/03/2023 22:02:01,28.621,79.56,0,24.77,,
10293,06/03/2023 22:03:01,28.622,79.4,0,24.73,,
10294,06/03/2023 22:04:01,28.63,79.42,0,24.75,,
10295,06/03/2023 22:05:01,28.628,79.52,0,24.77,,
10296,06/03/2023 22:06:01,28.627,78.86,0,24.62,,
10297,06/03/2023 22:07:01,28.63,79.52,0,24.77,,
10298,06/03/2023 22:08:01,28.63,79.15,0,24.69,,
10299,06/03/2023 22:09:01,28.628,78.8,0,24.61,,
10300,06/03/2023 22:10:01,28.631,79.31,0,24.72,,
10301,06/03/2023 22:11:01,28.627,79.76,0,24.82,,
10302,06/03/2023 22:12:01,28.625,79.68,0,24.8,,
10303,06/03/2023 22:13:01,28.63,78.86,0,24.63,,
10304,06/03/2023 22:14:01,28.639,79.11,0,24.69,,
10305,06/03/2023 22:15:01,28.645,79.48,0,24.77,,
10306,06/03/2023 22:16:01,28.642,79.47,0,24.77,,
10307,06/03/2023 22:17:01,28.645,79.07,0,24.69,,
10308,06/03/2023 22:18:01,28.653,78.82,0,24.64,,
10309,06/03/2023 22:19:01,28.655,78.86,0,24.65,,
10310,06/03/2023 22:20:01,28.661,79.14,0,24.72,,
10311,06/03/2023 22:21:01,28.662,79.12,0,24.71,,
10312,06/03/2023 22:22:01,28.661,78.48,0,24.58,,
10313,06/03/2023 22:23:01,28.658,79.05,0,24.69,,
10314,06/03/2023 22:24:01,28.659,78.98,0,24.68,,
10315,06/03/2023 22:25:01,28.662,78.66,0,24.62,,
10316,06/03/2023 22:26:01,28.661,78.68,0,24.62,,
10317,06/03/2023 22:27:01,28.659,78.44,0,24.57,,
10318,06/03/2023 22:28:01,28.666,78.68,0,24.63,,
10319,06/03/2023 22:29:01,28.675,78.68,0,24.63,,
10320,06/03/2023 22:30:01,28.683,79.14,0,24.74,,
10321,06/03/2023 22:31:01,28.675,79.03,0,24.71,,
10322,06/03/2023 22:32:01,28.662,78.62,0,24.61,,
10323,06/03/2023 22:33:01,28.658,78.31,0,24.54,,
10324,06/03/2023 22:34:01,28.658,78.21,0,24.52,,
10325,06/03/2023 22:35:01,28.659,78.34,0,24.55,,
10326,06/03/2023 22:36:01,28.67,78.49,0,24.59,,
10327,06/03/2023 22:37:01,28.683,78.41,0,24.58,,
10328,06/03/2023 22:38:01,28.692,78.81,0,24.68,,
10329,06/03/2023 22:39:01,28.7,78.77,0,24.68,,
10330,06/03/2023 22:40:01,28.701,78.25,0,24.57,,
10331,06/03/2023 22:41:01,28.698,78.31,0,24.58,,
10332,06/03/2023 22:42:01,28.701,78.28,0,24.57,,
10333,06/03/2023 22:43:01,28.704,78.39,0,24.6,,
10334,06/03/2023 22:44:01,28.7,78.73,0,24.67,,
10335,06/03/2023 22:45:01,28.69,78.15,0,24.54,,
10336,06/03/2023 22:46:01,28.687,78.63,0,24.63,,
10337,06/03/2023 22:47:01,28.684,78.71,0,24.65,,
10338,06/03/2023 22:48:01,28.683,78.24,0,24.55,,
10339,06/03/2023 22:49:01,28.681,78.63,0,24.63,,
10340,06/03/2023 22:50:01,28.68,78.44,0,24.59,,
10341,06/03/2023 22:51:01,28.681,78.17,0,24.53,,
10342,06/03/2023 22:52:01,28.681,78.23,0,24.54,,
10343,06/03/2023 22:53:01,28.68,78.38,0,24.57,,
10344,06/03/2023 22:54:01,28.684,78.17,0,24.53,,
10345,06/03/2023 22:55:01,28.681,78.35,0,24.57,,
10346,06/03/2023 22:56:01,28.687,78.14,0,24.53,,
10347,06/03/2023 22:57:01,28.686,78.37,0,24.58,,
10348,06/03/2023 22:58:01,28.695,78.06,0,24.52,,
10349,06/03/2023 22:59:01,28.701,78.07,0,24.53,,
10350,06/03/2023 23:00:01,28.703,78.37,0,24.59,,
10351,06/03/2023 23:01:01,28.7,78.1,0,24.53,,
10352,06/03/2023 23:02:01,28.704,78.24,0,24.57,,
10353,06/03/2023 23:03:01,28.711,78.31,0,24.59,,
10354,06/03/2023 23:04:01,28.711,78.18,0,24.56,,
10355,06/03/2023 23:05:01,28.714,78.21,0,24.57,,
10356,06/03/2023 23:06:01,28.718,78.33,0,24.6,,
10357,06/03/2023 23:07:01,28.704,78.48,0,24.62,,
10358,06/03/2023 23:08:01,28.694,78.45,0,24.6,,
10359,06/03/2023 23:09:01,28.695,78.29,0,24.57,,
10360,06/03/2023 23:10:01,28.692,78.18,0,24.54,,
10361,06/03/2023 23:11:01,28.701,78.2,55.86,24.56,,
10362,06/03/2023 23:12:01,28.72,77.66,61.62,24.46,,
10363,06/03/2023 23:13:01,28.72,75.89,61.04,24.07,,
10364,06/03/2023 23:14:01,28.69,74.7,60.46,23.78,,
10365,06/03/2023 23:15:01,28.644,71.94,60.46,23.11,,
10366,06/03/2023 23:16:01,28.569,70.87,59.9,22.79,,
10367,06/03/2023 23:17:01,28.484,69.96,59.9,22.5,,
10368,06/03/2023 23:18:01,28.413,68.78,56.44,22.15,,
10369,06/03/2023 23:19:01,28.346,68.52,59.32,22.02,,
10370,06/03/2023 23:20:01,28.273,66.85,59.9,21.55,,
10371,06/03/2023 23:21:01,28.207,66.22,59.9,21.33,,
10372,06/03/2023 23:22:01,28.131,64.79,59.9,20.9,,
10373,06/03/2023 23:23:01,28.055,63.19,59.32,20.42,,
10374,06/03/2023 23:24:01,27.978,62.65,59.9,20.21,,
10375,06/03/2023 23:25:01,27.912,62.62,59.9,20.14,,
10376,06/03/2023 23:26:01,27.845,62.04,59.9,19.93,,
10377,06/03/2023 23:27:01,27.779,61.03,59.9,19.6,,
10378,06/03/2023 23:28:01,27.722,61.24,59.9,19.6,,
10379,06/03/2023 23:29:01,27.663,60.73,59.9,19.41,,
10380,06/03/2023 23:30:01,27.602,59.72,59.9,19.08,,
10381,06/03/2023 23:31:01,27.549,59.58,59.9,19,,
10382,06/03/2023 23:32:01,27.494,59.02,59.32,18.79,,
10383,06/03/2023 23:33:01,27.44,59.31,59.9,18.82,,
10384,06/03/2023 23:34:01,27.385,58.53,59.9,18.56,,
10385,06/03/2023 23:35:01,27.326,58.89,59.32,18.6,,
10386,06/03/2023 23:36:01,27.282,61.54,59.9,19.27,,
10387,06/03/2023 23:37:01,27.244,63.34,59.9,19.7,,
10388,06/03/2023 23:38:01,27.204,61.8,59.9,19.26,,
10389,06/03/2023 23:39:01,27.158,61.7,59.9,19.19,,
10390,06/03/2023 23:40:01,27.127,61.19,59.9,19.03,,
10391,06/03/2023 23:41:01,27.095,61.05,59.9,18.96,,
10392,06/03/2023 23:42:01,27.067,62.17,59.9,19.23,,
10393,06/03/2023 23:43:01,27.035,62.22,59.9,19.21,,
10394,06/03/2023 23:44:01,27.001,62.23,59.9,19.18,,
10395,06/03/2023 23:45:01,26.974,61.13,59.9,18.87,,
10396,06/03/2023 23:46:01,26.938,60.08,59.9,18.56,,
10397,06/03/2023 23:47:01,26.909,58.67,59.9,18.15,,
10398,06/03/2023 23:48:01,26.851,57.12,59.9,17.67,,
10399,06/03/2023 23:49:01,26.794,56.88,59.9,17.55,,
10400,06/03/2023 23:50:01,26.75,56.52,59.9,17.41,,
10401,06/03/2023 23:51:01,26.718,56.83,59.32,17.47,,
10402,06/03/2023 23:52:01,26.675,55.96,58.24,17.18,,
10403,06/03/2023 23:53:01,26.644,59.55,59.9,18.14,,
10404,06/03/2023 23:54:01,26.661,66.31,58.82,19.88,,
10405,06/03/2023 23:55:01,26.71,66.17,59.9,19.9,,
10406,06/03/2023 23:56:01,26.755,66.19,59.9,19.94,,
10407,06/03/2023 23:57:01,26.8,66.04,59.9,19.95,,
10408,06/03/2023 23:58:01,26.836,66.83,59.9,20.17,,
10409,06/03/2023 23:59:01,26.865,67.15,59.9,20.28,,
10410,06/04/2023 00:00:01,26.888,66.68,59.9,20.19,,
10411,06/04/2023 00:01:01,26.892,66.21,60.46,20.08,,
10412,06/04/2023 00:02:01,26.88,65.27,60.46,19.83,,
10413,06/04/2023 00:03:01,26.856,64.85,60.46,19.71,,
10414,06/04/2023 00:04:01,26.823,64.46,60.46,19.58,,
10415,06/04/2023 00:05:01,26.794,63.97,60.46,19.43,,
10416,06/04/2023 00:06:01,26.773,64.25,60.46,19.48,,
10417,06/04/2023 00:07:01,26.753,63.6,58.82,19.3,,
10418,06/04/2023 00:08:01,26.728,63.29,60.46,19.2,,
10419,06/04/2023 00:09:01,26.713,63.78,60.46,19.3,,
10420,06/04/2023 00:10:01,26.702,63.47,58.82,19.22,,
10421,06/04/2023 00:11:01,26.687,62.17,60.46,18.87,,
10422,06/04/2023 00:12:01,26.666,62.96,58.82,19.05,,
10423,06/04/2023 00:13:01,26.652,62.4,59.9,18.9,,
10424,06/04/2023 00:14:01,26.631,61.59,0.57,18.67,,
10425,06/04/2023 00:15:01,26.614,61.96,0.57,18.75,,
10426,06/04/2023 00:16:01,26.588,61.28,0.57,18.55,,
10427,06/04/2023 00:17:01,26.56,60.82,0.57,18.4,,
10428,06/04/2023 00:18:01,26.54,60.21,0.57,18.22,,
10429,06/04/2023 00:19:01,26.521,60.23,0.57,18.2,,
10430,06/04/2023 00:20:01,26.502,60.71,0.57,18.31,,
10431,06/04/2023 00:21:01,26.49,63.34,0.57,18.98,,
10432,06/04/2023 00:22:01,26.495,65.11,0.57,19.43,,
10433,06/04/2023 00:23:01,26.505,65.92,0.57,19.64,,
10434,06/04/2023 00:24:01,26.519,66.46,0.57,19.78,,
10435,06/04/2023 00:25:01,26.531,64.07,0.57,19.21,,
10436,06/04/2023 00:26:01,26.514,62.49,0.28,18.79,,
10437,06/04/2023 00:27:01,26.496,62.17,0.28,18.69,,
10438,06/04/2023 00:28:01,26.469,61.58,0.28,18.51,,
10439,06/04/2023 00:29:01,26.452,61.68,0.28,18.52,,
10440,06/04/2023 00:30:01,26.449,61.28,0.28,18.42,,
10441,06/04/2023 00:31:01,26.429,61.09,0.28,18.35,,
10442,06/04/2023 00:32:01,26.408,61.16,0.28,18.34,,
10443,06/04/2023 00:33:01,26.386,59.94,0.28,18,,
10444,06/04/2023 00:34:01,26.36,61.05,0.28,18.27,,
10445,06/04/2023 00:35:01,26.354,60.28,0.28,18.06,,
10446,06/04/2023 00:36:01,26.35,61.04,0,18.26,,
10447,06/04/2023 00:37:01,26.336,59.68,0,17.89,,
10448,06/04/2023 00:38:01,26.322,59.92,0,17.94,,
10449,06/04/2023 00:39:01,26.299,58.63,0,17.57,,
10450,06/04/2023 00:40:01,26.278,58.41,0,17.49,,
10451,06/04/2023 00:41:01,26.259,58.34,0,17.45,,
10452,06/04/2023 00:42:01,26.247,58.04,0,17.36,,
10453,06/04/2023 00:43:01,26.221,58.02,0,17.33,,
10454,06/04/2023 00:44:01,26.202,57.75,0,17.24,,
10455,06/04/2023 00:45:01,26.179,57.69,0,17.2,,
10456,06/04/2023 00:46:01,26.159,57.13,0,17.03,,
10457,06/04/2023 00:47:01,26.128,57.1,0,16.99,,
10458,06/04/2023 00:48:01,26.104,57.02,0,16.95,,
10459,06/04/2023 00:49:01,26.083,56.98,0,16.91,,
10460,06/04/2023 00:50:01,26.072,56.86,0,16.87,,
10461,06/04/2023 00:51:01,26.058,56.67,0,16.81,,
10462,06/04/2023 00:52:01,26.04,56.63,0,16.78,,
10463,06/04/2023 00:53:01,26.023,56.86,0,16.83,,
10464,06/04/2023 00:54:01,26.019,57,0,16.86,,
10465,06/04/2023 00:55:01,26.02,57.05,0,16.88,,
10466,06/04/2023 00:56:01,26.013,57.36,0,16.95,,
10467,06/04/2023 00:57:01,26.014,57.57,0,17.01,,
10468,06/04/2023 00:58:01,26.013,57.69,0,17.04,,
10469,06/04/2023 00:59:01,26.016,58.1,0,17.16,,
10470,06/04/2023 01:00:01,26.026,58.87,0,17.38,,
10471,06/04/2023 01:01:01,26.034,59.43,0,17.54,,
10472,06/04/2023 01:02:01,26.048,59.81,0,17.65,,
10473,06/04/2023 01:03:01,26.055,59.87,0,17.67,,
10474,06/04/2023 01:04:01,26.066,60.15,0,17.76,,
10475,06/04/2023 01:05:01,26.075,60.68,0,17.91,,
10476,06/04/2023 01:06:01,26.089,61.2,0,18.05,,
10477,06/04/2023 01:07:01,26.096,60.79,0,17.96,,
10478,06/04/2023 01:08:01,26.098,61.02,0,18.02,,
10479,06/04/2023 01:09:01,26.104,61.23,0,18.08,,
10480,06/04/2023 01:10:01,26.115,62.17,0,18.33,,
10481,06/04/2023 01:11:01,26.127,61.94,0,18.28,,
10482,06/04/2023 01:12:01,26.128,61.68,0,18.22,,
10483,06/04/2023 01:13:01,26.13,61.9,0,18.28,,
10484,06/04/2023 01:14:01,26.128,61.93,0,18.28,,
10485,06/04/2023 01:15:01,26.134,61.96,0,18.29,,
10486,06/04/2023 01:16:01,26.141,62.05,0,18.32,,
10487,06/04/2023 01:17:01,26.144,62.24,0,18.37,,
10488,06/04/2023 01:18:01,26.144,62.22,0,18.37,,
10489,06/04/2023 01:19:01,26.148,62.54,0,18.46,,
10490,06/04/2023 01:20:01,26.15,62.37,0,18.41,,
10491,06/04/2023 01:21:01,26.148,62.34,0,18.41,,
10492,06/04/2023 01:22:01,26.154,62.54,0,18.46,,
10493,06/04/2023 01:23:01,26.163,62.6,0,18.49,,
10494,06/04/2023 01:24:01,26.168,62.88,0,18.56,,
10495,06/04/2023 01:25:01,26.176,62.68,0,18.52,,
10496,06/04/2023 01:26:01,26.183,62.71,0,18.53,,
10497,06/04/2023 01:27:01,26.189,62.97,0,18.6,,
10498,06/04/2023 01:28:01,26.197,62.82,0,18.57,,
10499,06/04/2023 01:29:01,26.205,62.68,0,18.55,,
10500,06/04/2023 01:30:01,26.209,62.72,0,18.56,,
10501,06/04/2023 01:31:01,26.211,62.08,0,18.4,,
10502,06/04/2023 01:32:01,26.203,60.59,0,18,,
10503,06/04/2023 01:33:01,26.182,60.97,0,18.08,,
10504,06/04/2023 01:34:01,26.168,61.02,0,18.08,,
10505,06/04/2023 01:35:01,26.171,62.19,0,18.39,,
10506,06/04/2023 01:36:01,26.177,61.81,0,18.3,,
10507,06/04/2023 01:37:01,26.176,61.47,0,18.21,,
10508,06/04/2023 01:38:01,26.179,61.63,0,18.25,,
10509,06/04/2023 01:39:01,26.182,61.75,0,18.29,,
10510,06/04/2023 01:40:01,26.183,61.86,0,18.32,,
10511,06/04/2023 01:41:01,26.189,61.98,0,18.35,,
10512,06/04/2023 01:42:01,26.197,62.06,0,18.38,,
10513,06/04/2023 01:43:01,26.205,62.2,0,18.42,,
10514,06/04/2023 01:44:01,26.211,62.28,0,18.45,,
10515,06/04/2023 01:45:01,26.217,62.47,0,18.5,,
10516,06/04/2023 01:46:01,26.22,62.63,0,18.55,,
10517,06/04/2023 01:47:01,26.224,62.67,0,18.56,,
10518,06/04/2023 01:48:01,26.227,62.37,0,18.49,,
10519,06/04/2023 01:49:01,26.224,61.92,0,18.37,,
10520,06/04/2023 01:50:01,26.221,61.93,0,18.37,,
10521,06/04/2023 01:51:01,26.214,61.6,0,18.28,,
10522,06/04/2023 01:52:01,26.206,61.38,0,18.21,,
10523,06/04/2023 01:53:01,26.203,61.23,0,18.17,,
10524,06/04/2023 01:54:01,26.197,60.88,0,18.07,,
10525,06/04/2023 01:55:01,26.188,60.37,0,17.93,,
10526,06/04/2023 01:56:01,26.176,60.24,0,17.88,,
10527,06/04/2023 01:57:01,26.163,60.04,0,17.82,,
10528,06/04/2023 01:58:01,26.153,60.06,0,17.82,,
10529,06/04/2023 01:59:01,26.151,60.08,0,17.82,,
10530,06/04/2023 02:00:01,26.142,60.13,0,17.82,,
10531,06/04/2023 02:01:01,26.136,59.89,0,17.75,,
10532,06/04/2023 02:02:01,26.13,59.66,0,17.69,,
10533,06/04/2023 02:03:01,26.115,59.44,0,17.62,,
10534,06/04/2023 02:04:01,26.107,59.48,0,17.62,,
10535,06/04/2023 02:05:01,26.104,59.32,0,17.57,,
10536,06/04/2023 02:06:01,26.102,59.32,0,17.57,,
10537,06/04/2023 02:07:01,26.092,59.27,0,17.55,,
10538,06/04/2023 02:08:01,26.083,59.1,0,17.49,,
10539,06/04/2023 02:09:01,26.077,59.02,0,17.47,,
10540,06/04/2023 02:10:01,26.058,58.87,0,17.41,,
10541,06/04/2023 02:11:01,26.054,58.82,0,17.39,,
10542,06/04/2023 02:12:01,26.048,59.04,0,17.44,,
10543,06/04/2023 02:13:01,26.042,58.79,0,17.37,,
10544,06/04/2023 02:14:01,26.037,58.77,0,17.36,,
10545,06/04/2023 02:15:01,26.037,58.74,0,17.35,,
10546,06/04/2023 02:16:01,26.029,58.83,0,17.37,,
10547,06/04/2023 02:17:01,26.026,58.47,0,17.27,,
10548,06/04/2023 02:18:01,26.017,58.66,0,17.31,,
10549,06/04/2023 02:19:01,26.01,58.47,0,17.26,,
10550,06/04/2023 02:20:01,26.008,58.31,0,17.21,,
10551,06/04/2023 02:21:01,26,58.27,0,17.19,,
10552,06/04/2023 02:22:01,25.999,58.15,0,17.16,,
10553,06/04/2023 02:23:01,25.997,57.99,0,17.11,,
10554,06/04/2023 02:24:01,25.99,58,0,17.11,,
10555,06/04/2023 02:25:01,25.984,58.06,0,17.12,,
10556,06/04/2023 02:26:01,25.975,58.09,0,17.12,,
10557,06/04/2023 02:27:01,25.97,58.23,0,17.15,,
10558,06/04/2023 02:28:01,25.965,58.05,0,17.1,,
10559,06/04/2023 02:29:01,25.964,58.17,0,17.13,,
10560,06/04/2023 02:30:01,25.955,58.05,0,17.09,,
10561,06/04/2023 02:31:01,25.944,58.13,0,17.1,,
10562,06/04/2023 02:32:01,25.938,58.34,0,17.15,,
10563,06/04/2023 02:33:01,25.936,58.42,0,17.17,,
10564,06/04/2023 02:34:01,25.936,58.31,0,17.14,,
10565,06/04/2023 02:35:01,25.932,58.48,0,17.19,,
10566,06/04/2023 02:36:01,25.933,58.45,0,17.18,,
10567,06/04/2023 02:37:01,25.93,58.36,0,17.15,,
10568,06/04/2023 02:38:01,25.92,58.4,0,17.15,,
10569,06/04/2023 02:39:01,25.912,58.24,0,17.1,,
10570,06/04/2023 02:40:01,25.905,58.26,0,17.1,,
10571,06/04/2023 02:41:01,25.901,58.37,0,17.13,,
10572,06/04/2023 02:42:01,25.897,58.44,0,17.14,,
10573,06/04/2023 02:43:01,25.895,58.47,0,17.15,,
10574,06/04/2023 02:44:01,25.895,58.58,0,17.18,,
10575,06/04/2023 02:45:01,25.898,58.64,0,17.2,,
10576,06/04/2023 02:46:01,25.9,58.67,0,17.21,,
10577,06/04/2023 02:47:01,25.894,58.62,0,17.19,,
10578,06/04/2023 02:48:01,25.894,58.51,0,17.16,,
10579,06/04/2023 02:49:01,25.886,58.41,0,17.12,,
10580,06/04/2023 02:50:01,25.882,58.39,0,17.11,,
10581,06/04/2023 02:51:01,25.877,58.3,0,17.08,,
10582,06/04/2023 02:52:01,25.874,58.29,0,17.08,,
10583,06/04/2023 02:53:01,25.87,58.62,0,17.17,,
10584,06/04/2023 02:54:01,25.87,58.03,0,17,,
10585,06/04/2023 02:55:01,25.871,58.13,0,17.03,,
10586,06/04/2023 02:56:01,25.862,57.77,0,16.93,,
10587,06/04/2023 02:57:01,25.863,57.63,0,16.89,,
10588,06/04/2023 02:58:01,25.865,57.88,0,16.96,,
10589,06/04/2023 02:59:01,25.86,57.72,0,16.91,,
10590,06/04/2023 03:00:01,25.857,57.58,0,16.87,,
10591,06/04/2023 03:01:01,25.851,57.38,0,16.81,,
10592,06/04/2023 03:02:01,25.842,57.46,0,16.82,,
10593,06/04/2023 03:03:01,25.83,57.29,0,16.76,,
10594,06/04/2023 03:04:01,25.821,57.27,0,16.75,,
10595,06/04/2023 03:05:01,25.822,57.28,0,16.76,,
10596,06/04/2023 03:06:01,25.818,57.3,0,16.76,,
10597,06/04/2023 03:07:01,25.816,57.42,0,16.79,,
10598,06/04/2023 03:08:01,25.815,57.32,0,16.76,,
10599,06/04/2023 03:09:01,25.81,57.14,0,16.71,,
10600,06/04/2023 03:10:01,25.796,57.27,0,16.73,,
10601,06/04/2023 03:11:01,25.793,57.38,0,16.76,,
10602,06/04/2023 03:12:01,25.789,57.19,0,16.7,,
10603,06/04/2023 03:13:01,25.783,57.02,0,16.65,,
10604,06/04/2023 03:14:01,25.775,56.96,0,16.62,,
10605,06/04/2023 03:15:01,25.777,56.96,0,16.62,,
10606,06/04/2023 03:16:01,25.766,57.02,0,16.63,,
10607,06/04/2023 03:17:01,25.765,57.26,0,16.7,,
10608,06/04/2023 03:18:01,25.76,56.84,0,16.58,,
10609,06/04/2023 03:19:01,25.746,56.99,0,16.6,,
10610,06/04/2023 03:20:01,25.742,56.82,0,16.55,,
10611,06/04/2023 03:21:01,25.743,56.82,0,16.56,,
10612,06/04/2023 03:22:01,25.745,56.83,0,16.56,,
10613,06/04/2023 03:23:01,25.739,56.81,0,16.55,,
10614,06/04/2023 03:24:01,25.728,56.89,0,16.56,,
10615,06/04/2023 03:25:01,25.727,57.41,0,16.7,,
10616,06/04/2023 03:26:01,25.727,56.92,0,16.57,,
10617,06/04/2023 03:27:01,25.73,56.88,0,16.56,,
10618,06/04/2023 03:28:01,25.731,56.89,0,16.56,,
10619,06/04/2023 03:29:01,25.724,57.18,0,16.64,,
10620,06/04/2023 03:30:01,25.72,57.15,0,16.63,,
10621,06/04/2023 03:31:01,25.722,57.35,0,16.68,,
10622,06/04/2023 03:32:01,25.724,57.27,0,16.66,,
10623,06/04/2023 03:33:01,25.725,57.24,0,16.65,,
10624,06/04/2023 03:34:01,25.725,57.32,0,16.68,,
10625,06/04/2023 03:35:01,25.727,57.39,0,16.7,,
10626,06/04/2023 03:36:01,25.727,57.37,0,16.69,,
10627,06/04/2023 03:37:01,25.725,57.65,0,16.77,,
10628,06/04/2023 03:38:01,25.717,57.12,0,16.61,,
10629,06/04/2023 03:39:01,25.701,56.83,0,16.52,,
10630,06/04/2023 03:40:01,25.692,56.62,0,16.45,,
10631,06/04/2023 03:41:01,25.684,56.79,0,16.49,,
10632,06/04/2023 03:42:01,25.678,56.86,0,16.5,,
10633,06/04/2023 03:43:01,25.676,56.71,0,16.46,,
10634,06/04/2023 03:44:01,25.669,56.65,0,16.44,,
10635,06/04/2023 03:45:01,25.664,56.66,0,16.44,,
10636,06/04/2023 03:46:01,25.66,56.62,0,16.42,,
10637,06/04/2023 03:47:01,25.657,56.76,0,16.46,,
10638,06/04/2023 03:48:01,25.644,56.69,0,16.43,,
10639,06/04/2023 03:49:01,25.638,56.62,0,16.4,,
10640,06/04/2023 03:50:01,25.629,56.75,0,16.43,,
10641,06/04/2023 03:51:01,25.614,56.79,0,16.43,,
10642,06/04/2023 03:52:01,25.608,56.66,0,16.38,,
10643,06/04/2023 03:53:01,25.599,56.58,0,16.35,,
10644,06/04/2023 03:54:01,25.6,56.49,0,16.33,,
10645,06/04/2023 03:55:01,25.6,56.38,0,16.3,,
10646,06/04/2023 03:56:01,25.599,56.52,0,16.34,,
10647,06/04/2023 03:57:01,25.596,56.43,0,16.31,,
10648,06/04/2023 03:58:01,25.588,56.33,0,16.27,,
10649,06/04/2023 03:59:01,25.588,56.47,0,16.31,,
10650,06/04/2023 04:00:01,25.585,56.41,0,16.29,,
10651,06/04/2023 04:01:01,25.582,56.33,0,16.27,,
10652,06/04/2023 04:02:01,25.579,56.41,0,16.29,,
10653,06/04/2023 04:03:01,25.582,56.26,0,16.25,,
10654,06/04/2023 04:04:01,25.581,56.3,0,16.26,,
10655,06/04/2023 04:05:01,25.578,56.26,0,16.24,,
10656,06/04/2023 04:06:01,25.576,56.42,0,16.29,,
10657,06/04/2023 04:07:01,25.578,56.21,0,16.23,,
10658,06/04/2023 04:08:01,25.576,56.3,0,16.26,,
10659,06/04/2023 04:09:01,25.581,56.09,0,16.2,,
10660,06/04/2023 04:10:01,25.578,56.11,0,16.2,,
10661,06/04/2023 04:11:01,25.575,56.01,0,16.17,,
10662,06/04/2023 04:12:01,25.57,56.07,0,16.18,,
10663,06/04/2023 04:13:01,25.569,56.15,0,16.2,,
10664,06/04/2023 04:14:01,25.572,56.14,0,16.2,,
10665,06/04/2023 04:15:01,25.567,56.16,0,16.21,,
10666,06/04/2023 04:16:01,25.565,56.1,0,16.19,,
10667,06/04/2023 04:17:01,25.562,56.16,0,16.2,,
10668,06/04/2023 04:18:01,25.556,56.15,0,16.19,,
10669,06/04/2023 04:19:01,25.546,56.46,0,16.27,,
10670,06/04/2023 04:20:01,25.537,56.22,0,16.2,,
10671,06/04/2023 04:21:01,25.532,56.29,0,16.21,,
10672,06/04/2023 04:22:01,25.528,56.69,0,16.32,,
10673,06/04/2023 04:23:01,25.528,57,0,16.4,,
10674,06/04/2023 04:24:01,25.537,57.44,0,16.53,,
10675,06/04/2023 04:25:01,25.544,57.84,0,16.65,,
10676,06/04/2023 04:26:01,25.552,58.16,0,16.74,,
10677,06/04/2023 04:27:01,25.556,58.43,0,16.82,,
10678,06/04/2023 04:28:01,25.562,58.74,0,16.91,,
10679,06/04/2023 04:29:01,25.57,59.07,0,17.01,,
10680,06/04/2023 04:30:01,25.578,59.37,0,17.09,,
10681,06/04/2023 04:31:01,25.585,59.4,0,17.11,,
10682,06/04/2023 04:32:01,25.593,59.58,0,17.16,,
10683,06/04/2023 04:33:01,25.603,59.93,0,17.26,,
10684,06/04/2023 04:34:01,25.605,60,0,17.28,,
10685,06/04/2023 04:35:01,25.611,60.14,0,17.33,,
10686,06/04/2023 04:36:01,25.617,60.35,0,17.39,,
10687,06/04/2023 04:37:01,25.628,60.47,0,17.43,,
10688,06/04/2023 04:38:01,25.635,60.6,0,17.47,,
10689,06/04/2023 04:39:01,25.638,60.71,0,17.5,,
10690,06/04/2023 04:40:01,25.643,60.64,0,17.49,,
10691,06/04/2023 04:41:01,25.641,60.72,0,17.51,,
10692,06/04/2023 04:42:01,25.643,60.73,0,17.51,,
10693,06/04/2023 04:43:01,25.646,60.8,0,17.53,,
10694,06/04/2023 04:44:01,25.648,60.75,0,17.52,,
10695,06/04/2023 04:45:01,25.651,61,0,17.59,,
10696,06/04/2023 04:46:01,25.652,60.93,0,17.57,,
10697,06/04/2023 04:47:01,25.654,60.94,0,17.58,,
10698,06/04/2023 04:48:01,25.651,61.18,0,17.64,,
10699,06/04/2023 04:49:01,25.658,61.43,0,17.71,,
10700,06/04/2023 04:50:01,25.667,61.27,0,17.68,,
10701,06/04/2023 04:51:01,25.673,61.22,0,17.67,,
10702,06/04/2023 04:52:01,25.673,61.03,0,17.62,,
10703,06/04/2023 04:53:01,25.673,60.91,0,17.59,,
10704,06/04/2023 04:54:01,25.673,61.05,0,17.62,,
10705,06/04/2023 04:55:01,25.672,60.99,0,17.61,,
10706,06/04/2023 04:56:01,25.673,60.91,0,17.59,,
10707,06/04/2023 04:57:01,25.673,60.95,0,17.6,,
10708,06/04/2023 04:58:01,25.676,61,0,17.62,,
10709,06/04/2023 04:59:01,25.681,61.22,0,17.68,,
10710,06/04/2023 05:00:01,25.675,61.11,0,17.64,,
10711,06/04/2023 05:01:01,25.676,61.03,0,17.62,,
10712,06/04/2023 05:02:01,25.681,61.22,0,17.68,,
10713,06/04/2023 05:03:01,25.679,61.16,0,17.66,,
10714,06/04/2023 05:04:01,25.679,61.21,0,17.67,,
